id_1,id_2
1925,4853
1925,7710
1925,36148
1925,28314
1925,17530
1925,22504
1925,31102
1925,3233
1925,6310
1925,2351
1925,26189
1925,37535
1925,12300
1925,26778
1925,2425
1925,22774
1925,9220
1925,35828
31265,25865
31265,14325
31265,33189
1927,23366
1929,7825
1929,22854
1929,18850
1929,14894
1929,13638
1929,23576
1929,16105
1930,12709
1930,18638
1930,35276
1931,34523
1931,6957
1931,13827
1931,36008
1931,2774
1931,22539
1931,33590
1931,27024
1931,13501
1931,18430
1931,34049
1931,23100
1931,31281
1931,22196
1931,29645
1931,31890
1931,5547
1931,28006
11531,4411
11531,22504
11531,32526
11531,9727
11531,3361
11531,13598
11531,11051
11531,26422
11531,9633
11531,4847
11531,30235
11531,28213
11531,2300
1933,28957
1933,4201
1933,26252
6394,11591
6394,23523
6394,32587
6394,7677
6394,9110
6394,12735
6394,16420
6394,29710
6394,7195
6394,18171
6394,28197
6394,29543
6394,2330
6394,19018
6394,2347
6394,18524
6394,35031
6394,29023
6394,13647
6394,36453
6394,26356
6394,19728
6394,3987
6394,2270
6394,14319
6394,21047
6394,31141
6394,33797
6394,20193
6394,7574
6394,27933
6394,20100
6394,12978
6394,17965
6394,8077
6394,21576
6394,19093
6394,34744
6394,35085
6394,21501
6394,4399
6394,4263
6394,32572
6394,31765
6394,25041
6394,14225
6394,10660
6394,24677
6394,8254
1936,9624
1936,34611
1936,20122
1936,17496
1936,5920
1937,20163
1937,31994
1937,32406
1937,17551
1937,8678
1937,5059
1937,4089
1937,29994
1937,31111
1937,24293
1937,33243
1937,14914
1937,5139
1937,25179
1937,30002
1937,29231
1937,19957
1937,15994
1937,2337
1937,35797
1937,8435
1937,13623
1937,2347
1937,35479
1937,37471
1937,24164
1938,20716
1938,13027
1938,19503
1939,18409
1939,6600
1939,10568
1939,18649
1939,28383
1940,10014
1940,2938
1940,19159
1940,31890
1940,27043
1941,31890
1942,16631
1942,17098
1942,23629
1942,26473
1942,19534
1942,11843
1942,14316
1942,18949
1942,35061
1942,13426
1942,20528
1942,9780
1942,14740
1942,14954
1942,32733
1942,11169
1942,3961
1942,32572
1942,16916
1942,4202
1942,2347
1942,11413
1942,10905
1942,23808
11373,73
11373,6578
11373,19520
11373,31423
11373,21754
11373,23376
11373,33560
11373,27082
11373,21441
11373,21766
11373,36283
11373,27250
11373,19393
11373,12209
11373,23664
11373,31365
11373,11051
11373,22076
11373,20854
11373,14670
11373,29887
11373,28217
11373,6645
11373,26764
1944,6757
1945,31890
1945,8237
1945,9051
1945,29174
1946,20236
1946,15014
1946,10403
1946,16824
1946,11081
1946,6206
1946,8358
1946,19619
1946,11573
1946,26881
1946,15029
1946,37629
1946,22595
1946,36902
1946,23077
1946,28660
1946,28851
1947,32097
18687,20812
18687,5629
18687,13519
18687,7211
18687,27450
18687,29772
18687,25686
18687,3747
18687,11242
18687,23664
18687,8341
18687,14954
18687,16119
18687,5846
18687,35008
1950,36628
31269,14690
30282,14249
30282,22745
30282,2587
30282,2444
1953,24937
1953,20141
1953,3922
1954,27470
1954,33069
1954,32753
1954,36128
1954,26020
1954,22375
1954,28986
1954,22170
1954,31240
1954,9633
1954,13653
1954,3832
1954,10761
1954,3712
1954,10001
1955,5416
1955,30089
1956,30002
1956,31890
1956,1464
1957,36365
1957,32677
1957,21425
6399,9981
6399,22604
6399,36289
6399,10403
6399,27024
6399,3990
6399,22642
6399,10595
6399,18743
6399,29413
6399,31890
6399,7654
6399,14589
6399,14105
6399,14469
6399,8866
6399,12178
6399,11132
6399,31525
6399,29466
6399,22779
6399,17726
6399,35876
6399,28767
6399,28006
12528,14242
12528,4244
12528,15845
12528,35773
12528,37471
12528,2236
1960,4447
1960,33476
1960,18442
1960,30235
1960,11814
1960,6253
1960,21375
18690,31890
1963,29143
1963,11603
1963,31890
1964,35051
1964,19253
1964,31890
1965,8063
1965,15755
1965,30956
1965,27900
1965,27635
1965,6645
1965,36790
1965,36668
1965,7721
1965,33128
1965,18303
1965,16119
1965,2328
1965,25482
1965,34026
1965,34053
1965,10001
1965,13284
1965,11439
1965,6134
1965,10416
1965,31041
1965,23471
1965,35773
1965,4077
1965,34716
1965,14520
1965,34606
1965,5111
1965,29892
1965,27106
1965,33029
1965,23838
1965,31637
1966,5584
1966,10105
1966,23977
1966,15525
1966,18520
1967,21671
1967,3358
1967,24786
1967,20528
1967,8332
1968,19063
1968,35828
1968,6134
1968,7976
1968,21142
1968,2078
1968,3712
1968,5838
1968,35911
1968,35558
1968,3043
1968,35773
1968,13638
1968,25770
1968,33799
1969,6631
1969,26698
1970,30002
1971,30373
1972,2538
5310,19626
5310,7815
5310,26012
5310,4879
5310,2451
5310,16181
5310,30264
5310,29842
5310,13729
5310,23071
5310,24839
5310,24111
5310,17787
5310,26591
5310,19222
5310,32136
5310,28727
5310,8840
5310,21607
5310,23095
5310,25238
5310,2483
5310,12192
5310,18975
5310,14063
5310,28752
5310,15659
5310,2493
5310,30670
5310,9417
5310,15806
5310,32646
5310,332
5310,19253
5310,34543
5310,17224
5310,32580
5310,5440
5310,11346
5310,32024
5310,25908
5310,37462
5310,36486
5310,16896
5310,5903
5310,20095
5310,34978
5310,33315
5310,35851
5310,310
5310,18008
5310,11814
5310,2393
5310,37045
5310,5629
5310,6700
5310,18160
5310,30963
5310,29647
5310,22847
5310,13986
5310,29697
5310,10506
5310,36382
5310,13994
5310,16126
5310,36652
5310,19024
5310,15586
5310,24511
5310,26026
5310,24514
5310,9074
5310,19737
5310,14586
5310,31197
5310,19883
5310,26448
5310,26745
5310,4394
5310,29913
5310,1706
5310,15107
5310,10444
5310,29397
5310,18043
5310,13978
5310,35435
5310,25564
5310,16166
5310,9780
5310,36909
5310,25115
5310,20010
1974,19222
1974,36652
6402,17816
6402,8180
6402,32814
1976,27525
1976,33014
1976,3624
1976,22030
1976,13638
1976,2590
1976,22881
1977,30409
1977,24848
1977,17676
1977,30101
1977,29100
1977,26808
1977,21616
1977,22442
1977,14242
1977,21411
1977,30773
1977,11630
1977,31725
1977,21641
1977,5547
1977,11101
1978,36660
1978,7177
1978,10001
6403,10272
6403,21839
6403,28909
1980,8732
1980,33486
1980,14914
1980,17458
1980,9826
1980,33104
1980,36389
1980,27610
1980,31981
1980,3466
1980,15356
1980,29700
1980,20479
1980,13647
1980,36819
1980,37116
1980,7195
1980,36955
1980,34803
1982,22442
1982,8661
1982,30339
1982,22609
1982,12257
1982,21372
1982,22666
1982,16778
1982,16098
1982,1811
1982,25887
1983,36628
1983,25210
1985,33661
1985,18872
1985,27789
18696,23589
18696,20657
18696,33799
18696,35070
18696,17458
18696,18941
18696,15396
18696,21522
18696,20670
18696,2837
18696,25919
18696,1693
18696,30306
18696,36819
18696,31890
18696,33391
34884,28957
34884,34961
34884,36628
1987,19156
1987,5384
1987,31577
1987,8472
1987,17836
1987,6083
1987,30343
1987,27874
1987,37651
1987,11225
1987,33070
1987,7723
1987,36758
1987,25798
1987,1503
1987,11936
1987,3122
1987,17331
1987,17242
1988,31972
1988,35624
1988,28657
1988,36610
1988,8692
1988,32733
1988,22826
1988,8209
1988,9438
1988,690
1988,20854
1988,31890
1988,26515
1988,36834
1988,2675
1988,2152
1988,37289
1988,21214
1988,27067
1988,9858
1988,10130
1989,3491
1989,18287
1989,22321
1989,25129
1989,15143
24202,25422
24202,19738
24202,25424
1991,7682
1991,14666
1991,33571
1991,17620
1991,37234
1041,25421
1041,28368
1041,20648
1041,24718
1041,11105
1041,24615
1041,30699
1041,9666
1041,36389
1041,21375
1041,19222
1041,33671
1041,20581
1041,34016
1041,15192
1993,27113
1993,32870
1994,2444
1994,18869
1994,35773
1994,24893
1994,31890
1994,25427
1994,28684
1994,11027
1994,7947
1994,19375
1994,32106
1994,8829
1995,32856
24824,25386
24824,8655
24824,9021
24824,19202
1996,15460
1996,23589
1996,5188
1996,10001
1996,12505
1998,17706
1998,11010
1998,30379
1998,10001
1998,32821
1998,31890
1998,36628
1998,18638
1998,3922
1999,6347
1999,10001
32148,31890
2000,13259
2000,22950
2000,29709
6408,9181
6408,31890
6408,10595
6408,36289
2002,32295
2002,35773
2002,34898
2002,33926
24511,17787
24511,19253
24511,19114
24511,5921
24511,10080
24511,36652
24511,29557
24511,35522
24511,21608
24511,12401
24511,10109
24511,18163
24511,13638
24511,11380
26153,6515
26153,34114
26153,21513
26153,20095
26153,29772
26153,5194
26153,10479
26153,17593
26153,33571
26153,26674
26153,25477
26153,6037
26153,19351
26153,5837
26153,2140
26153,30809
26153,3056
26153,19253
26153,31890
26153,30199
26153,6134
26153,32060
26153,35773
26153,7960
26153,7027
26153,19263
26153,3208
26153,13686
26153,7491
26153,37194
26153,30235
26153,6718
26153,32354
26153,35008
26153,10466
2004,35221
2004,29999
2004,17792
2004,23560
2004,22971
2004,13211
2004,28340
2004,694
2004,23781
2004,35858
2004,11769
2004,6269
2004,17237
2004,12102
2004,15417
2004,35165
2005,8826
2006,31890
2006,19744
2006,29982
2006,21142
2006,33988
2006,20363
2006,9051
2006,3712
2006,31126
2006,11279
2006,3153
2006,35876
2006,13638
2006,5300
2008,10067
2008,33671
2008,26569
2008,18949
2008,6149
2008,5673
2008,26261
2008,17517
2008,35668
2009,3910
2009,30762
2010,4834
2010,18489
2010,27450
2010,910
2010,30101
2010,9075
2010,11242
2010,21441
2010,6645
2010,13999
2010,31890
2010,16388
2010,10001
5282,29392
2012,27688
2012,11316
2014,31064
2014,31637
2014,5338
2014,5629
2016,17213
2016,5456
2017,28637
2017,35341
2017,21380
2017,35601
2017,13638
2017,10895
2018,24543
2018,25330
2020,35047
2020,19137
2020,19744
2020,7006
2020,35773
2020,18945
2020,9051
2020,8017
2020,11051
2020,28777
2020,10830
2020,31890
2020,36975
2020,13656
2020,33029
12028,5562
2022,4870
2022,17886
2022,35773
2022,31102
2022,36790
2022,7027
2022,32819
2022,8337
2022,8172
2022,27302
2022,23664
2022,33973
2022,10617
2022,13598
2022,15191
2022,16119
2022,31890
2022,4128
2022,35008
2022,17675
37230,4578
37230,15554
37230,7816
37230,35773
37230,29052
37230,36790
37230,9051
37230,6473
37230,10764
37230,15191
37230,10001
37230,31890
37230,37474
2023,2864
2024,25441
2024,32879
2024,15001
2024,2281
2024,2755
2024,2171
2024,29115
2024,25270
2024,29023
2026,4609
2026,18614
22276,24349
2027,19253
2027,17093
2027,33692
2027,10080
2027,28457
2027,36652
2027,29055
2027,33671
2027,23204
2027,27657
2027,29143
2027,27416
2027,13504
2027,35982
2027,16982
2027,4462
2027,23555
2027,16726
2027,14003
2027,10001
2028,5323
2028,18876
2028,11225
2028,23576
2028,16669
2028,8054
2028,22642
2028,30543
2028,8635
2030,6753
2031,12233
2031,32053
2031,17778
2031,9621
2031,3424
2031,19844
2031,31890
2031,7887
2032,22366
2032,32689
2032,31570
2033,36676
2034,33542
2034,36628
2034,5497
31546,9166
31546,26105
31546,25044
31546,11072
31546,22881
2035,5680
2035,12844
2035,14068
2035,9065
2035,18960
2035,23449
2035,16463
2035,35171
2035,25706
2035,14242
2035,15940
2035,22074
2035,3224
2035,9039
2035,29023
2035,35228
2035,36203
2035,19710
2035,16088
2035,32914
2035,6205
2035,16726
2035,10101
2035,23087
2035,16844
2035,2116
2035,2261
2035,30819
2035,15817
2035,15403
2035,22782
2035,22715
2035,18038
2035,8960
2035,22378
2035,3508
2035,17954
2035,37433
2035,15245
2035,11185
2035,18341
2035,4185
2035,32097
2035,22872
2035,13451
2035,27605
2035,23495
2035,21690
2035,32885
2035,13638
2035,30756
2035,6025
2035,34837
2035,10827
2035,6464
2035,29103
2035,15761
2035,37454
2035,26609
2035,88
2035,15192
2035,31402
2035,19751
2035,29082
2035,24207
2035,33222
2035,24162
2035,33107
2035,2281
2035,21694
2035,9022
2035,20442
2036,2387
2036,34094
2036,12449
2036,29052
2036,5398
2036,11813
2036,26666
2037,21411
2037,14242
2037,29082
2037,7951
2037,35008
33839,29312
33839,31890
2038,13537
2038,35316
2038,31890
2038,6134
2038,29078
6415,15191
6415,4757
2040,26233
31284,19269
31284,22793
31284,22265
31284,29267
2042,15191
2042,20854
2042,22832
2043,9981
2043,23589
2043,31462
2043,7006
2043,7644
2043,10060
2043,32753
2043,3106
2043,25896
2043,22353
2043,8454
2043,19538
2043,5573
2043,36425
2043,13816
2043,5199
2043,20173
2043,13638
2043,36628
2043,16504
2043,16436
2043,7675
2043,31890
2043,18348
2043,2129
2043,34638
2043,31637
2043,6751
2043,34300
2043,3021
2043,18221
2043,15567
2043,12500
2043,12894
2043,16538
2043,14965
2043,34102
2043,12544
2043,19675
2043,22237
2043,24545
2043,13504
2044,33618
2044,28957
2044,5629
27546,13911
35563,15420
35563,26306
35563,7287
2045,24290
2045,17245
2045,2718
2045,22175
2045,35773
2045,23371
2045,15646
2045,25477
2045,3308
2045,6229
2045,22881
2045,10587
2045,1811
2045,27268
2046,6491
31285,73
31285,17594
31285,13955
31285,29715
31285,35773
31285,34928
31285,28036
31285,18163
31285,30888
31285,36790
31285,16119
2047,32266
2047,19263
2047,25489
2047,19559
2047,30024
2047,12854
2047,4210
2047,32627
2047,21643
2048,20854
2048,35773
2049,19253
2049,25630
2049,31890
2049,30061
2049,20236
2049,30002
2049,2677
2049,36652
2049,3452
2050,22666
2050,7027
2050,28957
2050,20441
2051,30670
2052,15460
2052,31890
2052,31497
2054,8820
2054,22685
2054,11151
2054,21304
2054,36499
2054,16681
2054,10731
2054,17776
2054,32118
2054,15356
2054,25728
2054,21281
2054,20173
2054,31176
2054,8829
2054,3194
2054,14468
2054,2915
2054,12606
2054,22881
2054,19222
2054,16726
2054,30962
2054,21088
2054,7203
2054,6711
2054,23764
2054,10944
2054,15268
2054,4210
2054,23398
2054,19153
2054,21471
2054,21719
2054,37311
2054,10888
2054,27192
2054,21973
2054,27470
2054,13598
2054,9868
2054,22402
2054,25133
2054,31375
2054,36628
2054,32232
2054,7291
2054,20836
2054,2282
2054,18710
2054,34944
2054,8454
2054,34632
2054,6025
2054,32647
2054,2471
2054,14032
2054,36133
2054,16870
2054,12097
2054,28365
2054,36889
2054,31387
2054,3028
2054,33539
2054,37308
2054,27028
2054,11207
2054,30596
2054,29634
2054,7317
2054,18424
2054,33075
2054,16365
2054,25970
2055,6631
2055,2078
2055,11944
2055,5629
2055,30002
2055,21142
2055,7027
2055,8244
2055,5465
2055,3712
2055,35779
2055,29982
2055,32085
2055,32415
2055,33006
2055,35773
2055,11279
2055,31890
2055,35008
2056,5323
2056,31518
2056,7598
2056,36289
2056,9727
2056,23576
2056,28248
2056,9453
2056,31890
2056,2547
2056,19645
2056,33525
2056,15143
2056,34747
2056,17644
2056,37651
2056,8054
2056,8635
2056,31126
2056,32684
2056,7562
2056,1949
2056,2635
2056,14056
2056,31935
2056,6084
2056,27929
2056,29982
2056,21754
2056,3922
2056,10595
2056,15460
2056,11279
2056,3153
2056,15140
2056,5300
2056,18850
2056,5814
2056,21142
2056,33988
2056,20363
2056,18638
2056,21851
2056,25569
2056,16599
2057,33333
2057,15295
2058,13689
2059,14639
2059,34114
2059,6047
2059,22618
2059,27031
2059,18231
2059,5163
2059,31588
2059,18658
2059,35781
2059,37138
2059,9310
2059,10965
2059,11662
2059,11317
2059,9409
2059,24347
2059,9084
2059,17540
2059,24667
2059,23576
2059,15781
2059,21635
2059,5997
2059,32952
2059,29121
2059,22518
2059,30774
2059,34856
2059,32983
2059,8805
2060,33051
2060,35858
2060,26345
2060,16774
2060,12132
2060,6485
31286,6491
2063,8054
2065,9453
2065,35523
2065,17596
2065,33680
2065,11279
2065,31384
2066,8162
2066,11846
2066,19528
2066,25028
2066,32914
2067,20554
2067,34298
2067,35773
2067,19222
2067,18163
2067,13427
2067,3763
2068,5629
2068,10001
2068,16321
2068,27450
2068,29052
2068,31890
2068,9780
2068,15652
2068,13099
2069,2209
2069,29710
2069,27933
2069,5323
6418,17522
6418,13955
6418,13598
6418,19222
6418,35773
6418,23838
2071,6134
2072,11251
2073,14149
2073,2773
2073,23978
2073,7274
2073,27450
2073,33671
2073,18804
2073,23970
2073,27360
2073,8790
2073,28212
2074,12183
2074,22321
2074,25249
2074,3028
27036,10528
27036,5323
27036,13638
27036,31890
27036,3491
27036,24939
27036,17133
27036,15539
27036,35522
2076,15093
28207,13303
28207,12201
28207,30573
28207,7363
28207,15260
28207,16472
28207,26464
28207,21467
2077,7027
2077,31890
2077,9051
2077,35773
2078,32581
2078,36057
2078,13737
2078,23317
2078,30099
2078,6842
2078,2321
2078,18787
2078,9201
2078,25294
2078,6854
2078,18378
2078,25299
2078,25430
2078,27173
2078,4585
2078,9155
2078,13764
2078,23112
2078,13768
2078,35131
2078,18403
2078,4607
2078,30146
2078,9145
2078,22042
2078,35179
2078,16088
2078,27994
2078,35249
2078,20648
2078,17174
2078,18418
2078,6902
2078,4620
2078,33030
2078,6907
2078,4628
2078,9165
2078,9166
2078,27746
2078,37414
2078,32674
2078,23392
2078,18435
2078,9173
2078,20670
2078,4572
2078,22996
2078,11511
2078,20677
2078,22593
2078,20681
2078,31354
2078,13836
2078,18973
2078,32701
2078,33296
2078,32710
2078,32714
2078,12523
2078,9768
2078,11551
2078,17185
2078,13851
2078,2425
2078,14490
2078,6957
2078,13857
2078,4683
2078,27798
2078,35601
2078,23050
2078,13863
2078,14593
2078,16169
2078,37280
2078,17188
2078,25423
2078,25424
2078,35290
2078,18507
2078,28595
2078,17098
2078,4705
2078,6981
2078,35300
2078,4712
2078,32770
2078,15328
2078,19361
2078,16730
2078,2483
2078,5604
2078,24029
2078,8289
2078,27855
2078,32799
2078,25477
2078,11455
2078,18549
2078,21375
2078,25482
2078,4745
2078,30313
2078,23118
2078,2504
2078,20785
2078,23370
2078,7031
2078,30332
2078,32197
2078,16242
2078,30339
2078,7041
2078,35375
2078,13397
2078,36233
2078,6918
2078,4772
2078,7049
2078,24349
2078,17633
2078,32850
2078,24377
2078,16263
2078,8587
2078,34152
2078,24027
2078,2556
2078,35401
2078,7998
2078,18608
2078,4796
2078,9336
2078,30373
2078,14991
2078,11695
2078,11696
2078,5802
2078,7076
2078,25548
2078,25549
2078,4817
2078,23197
2078,5841
2078,27953
2078,20852
2078,25567
2078,20861
2078,7103
2078,28282
2078,25575
2078,4837
2078,23221
2078,7108
2078,15525
2078,9385
2078,14025
2078,15535
2078,4844
2078,20116
2078,9396
2078,1852
2078,35468
2078,31518
2078,32942
2078,20188
2078,30443
2078,32332
2078,15684
2078,25610
2078,17671
2078,35615
2078,15906
2078,32961
2078,18701
2078,2021
2078,34837
2078,15799
2078,29825
2078,34860
2078,11100
2078,35513
2078,23287
2078,32369
2078,23456
2078,9447
2078,2683
2078,11325
2078,32999
2078,26842
2078,28048
2078,16390
2078,24194
2078,28052
2078,25659
2078,21518
2078,3535
2078,2277
2078,4929
2078,25342
2078,35127
2078,16042
2078,20963
2078,21022
2078,23332
2078,3591
2078,35574
2078,23259
2078,14131
2078,23345
2078,4963
2078,2742
2078,14141
2078,5437
2078,4971
2078,35593
2078,20295
2078,2747
2078,2749
2078,11717
2078,6623
2078,33081
2078,9503
2078,16463
2078,18810
2078,23377
2078,7195
2078,7206
2078,9532
2078,9537
2078,17192
2078,30576
2078,14182
2078,33107
2078,2782
2078,23397
2078,28146
2078,9547
2078,25752
2078,21043
2078,11898
2078,7288
2078,21050
2078,7292
2078,35658
2078,7297
2078,26145
2078,2799
2078,14205
2078,30617
2078,9567
2078,2809
2078,33140
2078,7286
2078,34774
2078,9578
2078,25782
2078,30850
2078,23442
2078,18869
2078,26989
2078,14239
2078,14242
2078,21099
2078,28200
2078,25806
2078,14603
2078,31843
2078,9611
2078,5081
2078,2854
2078,5085
2078,23481
2078,28224
2078,36221
2078,23489
2078,16996
2078,9630
2078,11133
2078,14286
2078,33211
2078,14299
2078,12004
2078,31296
2078,30706
2078,5654
2078,30710
2078,12525
2078,35774
2078,9661
2078,9668
2078,12024
2078,3746
2078,35785
2078,23536
2078,16614
2078,36528
2078,14324
2078,23541
2078,17295
2078,33248
2078,21819
2078,18960
2078,7419
2078,22218
2078,5152
2078,28296
2078,21199
2078,18975
2078,3720
2078,14352
2078,36747
2078,5169
2078,17481
2078,8275
2078,30756
2078,3579
2078,12071
2078,2953
2078,2808
2078,28142
2078,26880
2078,7458
2078,4494
2078,12085
2078,33311
2078,22175
2078,35847
2078,21238
2078,36282
2078,12099
2078,21243
2078,8559
2078,35209
2078,3980
2078,11046
2078,29052
2078,23617
2078,7486
2078,23619
2078,30814
2078,7491
2078,16703
2078,30247
2078,3007
2078,14417
2078,7504
2078,19040
2078,3014
2078,26998
2078,32131
2078,16726
2078,23649
2078,5403
2078,37690
2078,8735
2078,33663
2078,3028
2078,16737
2078,22557
2078,16739
2078,9780
2078,7830
2078,36166
2078,12157
2078,16490
2078,19224
2078,28406
2078,21309
2078,7544
2078,35959
2078,23791
2078,3059
2078,10772
2078,3062
2078,7558
2078,21329
2078,35983
2078,12191
2078,19096
2078,4934
2078,37668
2078,5288
2078,22434
2078,16152
2078,10015
2078,30921
2078,14515
2078,13800
2078,26201
2078,28468
2078,7602
2078,27808
2078,30746
2078,9286
2078,33479
2078,18187
2078,21374
2078,3113
2078,26099
2078,12231
2078,16826
2078,30230
2078,24286
2078,21390
2078,9351
2078,27978
2078,33502
2078,16844
2078,8097
2078,3135
2078,5348
2078,19153
2078,33512
2078,6751
2078,19160
2078,26130
2078,18550
2078,21409
2078,16860
2078,16095
2078,3151
2078,23400
2078,9925
2078,3157
2078,23793
2078,19177
2078,16871
2078,28201
2078,18889
2078,19185
2078,9936
2078,33543
2078,33547
2078,31013
2078,27981
2078,36098
2078,19197
2078,3180
2078,26373
2078,31021
2078,14612
2078,5392
2078,26173
2078,22712
2078,9718
2078,5397
2078,19210
2078,19213
2078,14405
2078,28572
2078,21454
2078,33569
2078,14625
2078,32751
2078,28392
2078,19222
2078,9970
2078,5080
2078,730
2078,16912
2078,19106
2078,23836
2078,33585
2078,9980
2078,25965
2078,33486
2078,34999
2078,27427
2078,14645
2078,7724
2078,21484
2078,10001
2078,23853
2078,19253
2078,21497
2078,19256
2078,6139
2078,28617
2078,3236
2078,5446
2078,12363
2078,28622
2078,21508
2078,36187
2078,12368
2078,25434
2078,10020
2078,31097
2078,23876
2078,23877
2078,36193
2078,31106
2078,5468
2078,14694
2078,24040
2078,5474
2078,7769
2078,1130
2078,19294
2078,7774
2078,7775
2078,26266
2078,21539
2078,5487
2078,37181
2078,10331
2078,28671
2078,7783
2078,26280
2078,26281
2078,36230
2078,5302
2078,5497
2078,10071
2078,15072
2078,26294
2078,33676
2078,33618
2078,28693
2078,12431
2078,31170
2078,10475
2078,8518
2078,7810
2078,19334
2078,14750
2078,34172
2078,7817
2078,7749
2078,5533
2078,15258
2078,27051
2078,10106
2078,23676
2078,26332
2078,5547
2078,3336
2078,26341
2078,7837
2078,3637
2078,35616
2078,23976
2078,30375
2078,19652
2078,33741
2078,28749
2078,23981
2078,15436
2078,28755
2078,20974
2078,2601
2078,36333
2078,11928
2078,19399
2078,33767
2078,33768
2078,34578
2078,17079
2078,33773
2078,33776
2078,3390
2078,19417
2078,6378
2078,7882
2078,5614
2078,34690
2078,4470
2078,14828
2078,12521
2078,18340
2078,33789
2078,37001
2078,28756
2078,19433
2078,3416
2078,17114
2078,33803
2078,33804
2078,11831
2078,3424
2078,10192
2078,3427
2078,3430
2078,24049
2078,1498
2078,5642
2078,29847
2078,29889
2078,144
2078,17988
2078,32380
2078,25106
2078,3446
2078,3447
2078,17137
2078,7929
2078,32657
2078,28139
2078,36403
2078,14879
2078,14882
2078,26457
2078,14700
2078,7944
2078,5669
2078,12731
2078,19483
2078,26463
2078,10241
2078,31336
2078,36420
2078,12590
2078,33867
2078,31346
2078,12596
2078,12600
2078,31301
2078,31355
2078,24113
2078,23451
2078,26492
2078,7295
2078,10270
2078,35297
2078,11834
2078,32809
2078,24561
2078,24130
2078,11648
2078,31377
2078,28895
2078,17204
2078,10286
2078,19533
2078,26510
2078,37499
2078,5725
2078,8005
2078,16337
2078,28914
2078,17429
2078,26527
2078,31407
2078,24161
2078,14965
2078,16431
2078,21787
2078,30543
2078,26541
2078,21952
2078,21797
2078,18384
2078,12661
2078,2816
2078,31430
2078,10340
2078,35747
2078,10347
2078,36526
2078,33952
2078,17277
2078,25885
2078,28962
2078,31453
2078,25907
2078,2007
2078,24207
2078,5800
2078,15014
2078,21831
2078,21262
2078,15021
2078,33972
2078,5071
2078,26595
2078,15029
2078,3071
2078,19609
2078,5817
2078,12718
2078,36055
2078,5908
2078,25828
2078,10397
2078,5361
2078,10402
2078,10403
2078,3620
2078,16854
2078,29014
2078,19635
2078,36589
2078,12741
2078,21876
2078,19642
2078,19643
2078,19319
2078,29035
2078,31525
2078,26649
2078,11385
2078,17352
2078,15085
2078,26656
2078,17357
2078,19836
2078,21654
2078,18450
2078,36623
2078,8147
2078,10441
2078,5877
2078,34049
2078,19675
2078,31332
2078,34226
2078,36648
2078,5896
2078,12786
2078,19685
2078,31454
2078,10462
2078,24339
2078,29092
2078,27255
2078,36884
2078,26671
2078,9907
2078,19703
2078,3700
2078,17408
2078,26710
2078,31592
2078,8549
2078,24347
2078,10487
2078,19710
2078,24350
2078,19720
2078,10496
2078,34315
2078,35100
2078,10506
2078,21973
2078,21979
2078,26735
2078,12093
2078,15171
2078,36893
2078,21987
2078,12847
2078,34136
2078,10527
2078,17615
2078,15181
2078,11619
2078,36997
2078,12859
2078,22003
2078,17464
2078,31904
2078,5964
2078,15192
2078,12863
2078,17470
2078,24400
2078,8260
2078,31659
2078,23086
2078,31662
2078,35822
2078,15208
2078,19772
2078,19773
2078,17486
2078,36759
2078,36761
2078,36451
2078,29199
2078,36494
2078,16946
2078,6005
2078,27270
2078,8288
2078,27284
2078,17513
2078,15244
2078,29212
2078,29218
2078,22057
2078,34207
2078,36801
2078,36803
2078,22063
2078,33708
2078,22066
2078,19819
2078,36810
2078,22074
2078,19352
2078,8322
2078,36819
2078,15274
2078,12547
2078,3820
2078,8329
2078,34235
2078,36835
2078,29251
2078,3827
2078,3829
2078,31243
2078,19841
2078,15909
2078,22107
2078,36088
2078,27667
2078,19858
2078,17573
2078,35388
2078,36865
2078,22119
2078,8363
2078,36286
2078,13967
2078,12971
2078,36873
2078,10666
2078,19402
2078,12976
2078,6263
2078,29291
2078,26902
2078,15321
2078,24520
2078,3865
2078,10678
2078,32794
2078,36894
2078,10687
2078,2003
2078,6101
2078,13978
2078,10692
2078,13991
2078,6107
2078,22151
2078,29325
2078,25928
2078,31809
2078,23252
2078,24550
2078,36926
2078,3889
2078,19908
2078,15356
2078,17632
2078,10715
2078,36934
2078,10717
2078,28070
2078,24566
2078,6134
2078,27878
2078,24568
2078,7081
2078,19925
2078,16496
2078,24572
2078,36949
2078,22458
2078,8780
2078,1617
2078,15375
2078,10485
2078,17662
2078,13833
2078,22206
2078,29365
2078,15380
2078,560
2078,36971
2078,13058
2078,8991
2078,15384
2078,34372
2078,17675
2078,13064
2078,6165
2078,10756
2078,19001
2078,8465
2078,29389
2078,17684
2078,24605
2078,2117
2078,31874
2078,19063
2078,24612
2078,9794
2078,15410
2078,33416
2078,24614
2078,10775
2078,35971
2078,19105
2078,33822
2078,33476
2078,31890
2078,31891
2078,11745
2078,24630
2078,2198
2078,33899
2078,10754
2078,2995
2078,9089
2078,8497
2078,8499
2078,15435
2078,1679
2078,26758
2078,3983
2078,10809
2078,22282
2078,16721
2078,15446
2078,37049
2078,31925
2078,6230
2078,14745
2078,8520
2078,15454
2078,10114
2078,13478
2078,10125
2078,10827
2078,15026
2078,31938
2078,10227
2078,17758
2078,8531
2078,27062
2078,10840
2078,15473
2078,10845
2078,20582
2078,22318
2078,24139
2078,19568
2078,34496
2078,24193
